tax_id	species	genus	family	order	class	phylum	superkingdom
212	Caloplaca_bohlinii	Caloplaca	Teloschistaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
213	Monosporascus_sp	Monosporascus	Diatrypaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
214	Dentiscutata_sp	Dentiscutata	Dentiscutataceae	Gigasporales	Glomeromycetes	Glomeromycota	Fungi
215	Hypoxylon_sp	Hypoxylon	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
216	Pseudocyphellaria_sp	Pseudocyphellaria	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
217	Cortinariaceae_sp	Cortinariaceae_gen_Incertae_sedis	Cortinariaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
218	Orbilia_sp	Orbilia	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
219	Mytilinidiales_sp	Mytilinidiales_gen_Incertae_sedis	Mytilinidiales_fam_Incertae_sedis	Mytilinidiales	Dothideomycetes	Ascomycota	Fungi
220	Mycoleptodiscus_sp	Mycoleptodiscus	Muyocopronaceae	Muyocopronales	Dothideomycetes	Ascomycota	Fungi
221	Mycosphaerellaceae_sp	Mycosphaerellaceae_gen_Incertae_sedis	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
222	Pyrenophora_grahamii	Pyrenophora	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
223	Mytilinidion_sp	Mytilinidion	Mytilinidiaceae	Mytilinidiales	Dothideomycetes	Ascomycota	Fungi
224	Hypomyces_lateritius	Hypomyces	Hypocreaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
225	Metschnikowia_leonuri	Metschnikowia	Metschnikowiaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
226	Umbelopsis_sp	Umbelopsis	Umbelopsidaceae	Umbelopsidales	Umbelopsidomycetes	Mucoromycota	Fungi
227	Geastrum_sp	Geastrum	Geastraceae	Geastrales	Agaricomycetes	Basidiomycota	Fungi
228	Rhizoctonia_solani	Rhizoctonia	Ceratobasidiaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
229	Geopora_sp	Geopora	Pyronemataceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
230	Russula_foetens	Russula	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
231	Russula_ventricosipes	Russula	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
232	Russula_sororia	Russula	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
233	Capronia_sp	Capronia	Herpotrichiellaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
234	Cladophialophora_sp	Cladophialophora	Herpotrichiellaceae	Chaetothyriales	Eurotiomycetes	Ascomycota	Fungi
235	Entoloma_chlorinosum	Entoloma	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
236	Venturiaceae_sp	Venturiaceae_gen_Incertae_sedis	Venturiaceae	Venturiales	Dothideomycetes	Ascomycota	Fungi
237	Pezizaceae_sp	Pezizaceae_gen_Incertae_sedis	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
238	Xylariales_sp	Xylariales_gen_Incertae_sedis	Xylariales_fam_Incertae_sedis	Xylariales	Sordariomycetes	Ascomycota	Fungi
239	Sordariales_sp	Sordariales_gen_Incertae_sedis	Sordariales_fam_Incertae_sedis	Sordariales	Sordariomycetes	Ascomycota	Fungi
240	Pezizomycotina_sp	Pezizomycotina_gen_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_cls_Incertae_sedis	Ascomycota	Fungi
241	Lophiostoma_cynaroidis	Lophiostoma	Lophiostomataceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
242	Candida_hispaniensis	Candida	Saccharomycetales_fam_Incertae_sedis	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
243	Speiropsis_sp	Speiropsis	Wiesneriomycetaceae	Tubeufiales	Dothideomycetes	Ascomycota	Fungi
244	Wiesneriomyces_sp	Wiesneriomyces	Wiesneriomycetaceae	Tubeufiales	Dothideomycetes	Ascomycota	Fungi
245	Limacella_sp	Limacella	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
246	Steccherinum_oreophilum	Steccherinum	Steccherinaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
247	Tulasnellaceae_sp	Tulasnellaceae_gen_Incertae_sedis	Tulasnellaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
248	Bryonora_castaneoides	Bryonora	Lecanoraceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
249	Penicillium_sp	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
250	Acarospora_strigata	Acarospora	Acarosporaceae	Acarosporales	Lecanoromycetes	Ascomycota	Fungi
251	Alternaria_tenuissima	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
252	Ophiocordyceps_laotii	Ophiocordyceps	Ophiocordycipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
253	Lepiota_elaiophylla	Lepiota	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
254	Lepiota_sp	Lepiota	Agaricaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
255	Ceratocystiopsis_sp	Ceratocystiopsis	Ophiostomataceae	Ophiostomatales	Sordariomycetes	Ascomycota	Fungi
256	Ceratocystiopsis_manitobensis	Ceratocystiopsis	Ophiostomataceae	Ophiostomatales	Sordariomycetes	Ascomycota	Fungi
257	Rhizophagus_irregularis	Rhizophagus	Glomeraceae	Glomerales	Glomeromycetes	Glomeromycota	Fungi
258	Occultifur_sp	Occultifur	Cystobasidiaceae	Cystobasidiales	Cystobasidiomycetes	Basidiomycota	Fungi
259	Microsporomyces_sp	Microsporomyces	Microsporomycetaceae	Cystobasidiomycetes_ord_Incertae_sedis	Cystobasidiomycetes	Basidiomycota	Fungi
260	Saccharomycetales_sp	Saccharomycetales_gen_Incertae_sedis	Saccharomycetales_fam_Incertae_sedis	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
261	Cercospora_sp	Cercospora	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
262	Ambispora_callosa	Ambispora	Ambisporaceae	Archaeosporales	Archaeosporomycetes	Glomeromycota	Fungi
263	Podoscypha_vespillonea	Podoscypha	Podoscyphaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
264	Gymnoascaceae_sp	Gymnoascaceae_gen_Incertae_sedis	Gymnoascaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
265	Arachniotus_littoralis	Arachniotus	Gymnoascaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
266	Trechispora_sp	Trechispora	Hydnodontaceae	Trechisporales	Agaricomycetes	Basidiomycota	Fungi
267	Ambispora_sp	Ambispora	Ambisporaceae	Archaeosporales	Archaeosporomycetes	Glomeromycota	Fungi
268	Teloschistaceae_sp	Teloschistaceae_gen_Incertae_sedis	Teloschistaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
269	Tolypocladium_sp	Tolypocladium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
270	Aphanoascus_sp	Aphanoascus	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
271	Chrysosporium_pannicola	Chrysosporium	Onygenaceae	Onygenales	Eurotiomycetes	Ascomycota	Fungi
272	Kretzschmaria_zonata	Kretzschmaria	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
273	Xylaria_hypoerythra	Xylaria	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
274	Athelia_sp	Athelia	Atheliaceae	Atheliales	Agaricomycetes	Basidiomycota	Fungi
275	Tranzschelia_pruni-spinosae	Tranzschelia	Tranzscheliaceae	Pucciniales	Pucciniomycetes	Basidiomycota	Fungi
276	Sistotrema_sp	Sistotrema	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
277	Ostropales_sp	Ostropales_gen_Incertae_sedis	Ostropales_fam_Incertae_sedis	Ostropales	Lecanoromycetes	Ascomycota	Fungi
278	Letrouitia_transgressa	Letrouitia	Brigantiaeaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
279	Sistotrema_chloroporum	Sistotrema	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
280	Micarea_paratropa	Micarea	Pilocarpaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
281	Tremolecia_atrata	Tremolecia	Hymeneliaceae	Baeomycetales	Lecanoromycetes	Ascomycota	Fungi
282	Ceratobasidiaceae_sp	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidiaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
283	Caesiodiscus_populicola	Caesiodiscus	Helotiales_fam_Incertae_sedis	Helotiales	Leotiomycetes	Ascomycota	Fungi
284	Pseudoanungitea_sp	Pseudoanungitea	Cylindrosympodiaceae	Venturiales	Dothideomycetes	Ascomycota	Fungi
285	Russula_parvovirescens	Russula	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
286	Phyllopsora_breviuscula	Phyllopsora	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
287	Phyllosticta_capitalensis	Phyllosticta	Phyllostictaceae	Botryosphaeriales	Dothideomycetes	Ascomycota	Fungi
288	Eschatogonia_angustiloba	Eschatogonia	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
289	Parmelia_ernstiae	Parmelia	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
290	Usnea_sp	Usnea	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
291	Zhuliangomyces_subillinitus	Zhuliangomyces	Amanitaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
292	Rhizoplaca_novomexicana	Rhizoplaca	Lecanoraceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
293	Peltigera_fuscopraetextata	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
294	Parmelia_subdivaricata	Parmelia	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
295	Usnea_subcapillaris	Usnea	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
296	Parmelia_squarrosa	Parmelia	Parmeliaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
297	Conocybe_sp	Conocybe	Bolbitiaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
298	Hysteriales_sp	Hysteriales_gen_Incertae_sedis	Hysteriales_fam_Incertae_sedis	Hysteriales	Dothideomycetes	Ascomycota	Fungi
299	Teratosphaeriaceae_sp	Teratosphaeriaceae_gen_Incertae_sedis	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
300	Choanephora_infundibulifera	Choanephora	Choanephoraceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
301	Teratosphaeria_sp	Teratosphaeria	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
302	Diversisporaceae_sp	Diversisporaceae_gen_Incertae_sedis	Diversisporaceae	Diversisporales	Glomeromycetes	Glomeromycota	Fungi
303	Bipolaris_maydis	Bipolaris	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
304	Alternaria_papavericola	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
305	Alternaria_alternata	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
306	Alternaria_cinerariae	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
307	Chaetosphaeria_sp	Chaetosphaeria	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
308	Curvularia_lunata	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
309	Coscinocladium_gaditanum	Coscinocladium	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
310	Ophioceraceae_sp	Ophioceraceae_gen_Incertae_sedis	Ophioceraceae	Magnaporthales	Sordariomycetes	Ascomycota	Fungi
311	Curvularia_sp	Curvularia	Pleosporaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
312	Peziza_depressa	Peziza	Pezizaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
313	Chloridium_sp	Chloridium	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
314	Siphula_decumbens	Siphula	Icmadophilaceae	Pertusariales	Lecanoromycetes	Ascomycota	Fungi
315	Scolecobasidium_musicola	Scolecobasidium	Sympoventuriaceae	Venturiales	Dothideomycetes	Ascomycota	Fungi
316	Racodium_rupestre	Racodium	Racodiaceae	Capnodiales	Dothideomycetes	Ascomycota	Fungi
317	Dasyscyphella_claviculata	Dasyscyphella	Lachnaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
318	Perrotia_flammea	Perrotia	Lachnaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
319	Leucangium_carthusianum	Leucangium	Discinaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
320	Hyalorbilia_subfusispora	Hyalorbilia	Orbiliaceae	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
321	Dentipellis_coniferarum	Dentipellis	Hericiaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
322	Pseudoplectania_sp	Pseudoplectania	Sarcosomataceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
323	Pseudoplectania_nigrella	Pseudoplectania	Sarcosomataceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
324	Polyporus_sp	Polyporus	Polyporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
325	Thelephoraceae_sp	Thelephoraceae_gen_Incertae_sedis	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
326	Bactrodesmiastrum_obovatum	Bactrodesmiastrum	Fuscosporellaceae	Fuscosporellales	Sordariomycetes	Ascomycota	Fungi
327	Pectenia_sp	Pectenia	Pannariaceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
328	Entoloma_anthracinellum	Entoloma	Entolomataceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
329	Leveillula_sp	Leveillula	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
330	Leveillula_taurica	Leveillula	Erysiphaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
331	Dipodascus_armillariae	Dipodascus	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
332	GS11_sp	GS11_gen_Incertae_sedis	GS11_fam_Incertae_sedis	GS11	Rozellomycotina_cls_Incertae_sedis	Rozellomycota	Fungi
333	Amphisphaeriaceae_sp	Amphisphaeriaceae_gen_Incertae_sedis	Amphisphaeriaceae	Amphisphaeriales	Sordariomycetes	Ascomycota	Fungi
334	Nigrograna_fuscidula	Nigrograna	Nigrogranaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
335	Phyllachora_sp	Phyllachora	Phyllachoraceae	Phyllachorales	Sordariomycetes	Ascomycota	Fungi
336	Hydnotrya_sp	Hydnotrya	Discinaceae	Pezizales	Pezizomycetes	Ascomycota	Fungi
337	Gnomonia_fimbriata	Gnomonia	Gnomoniaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
338	Pseudocosmospora_vilior	Pseudocosmospora	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
339	Dipodascaceae_sp	Dipodascaceae_gen_Incertae_sedis	Dipodascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
340	Russulales_sp	Russulales_gen_Incertae_sedis	Russulales_fam_Incertae_sedis	Russulales	Agaricomycetes	Basidiomycota	Fungi
341	Plagiostoma_fraxini	Plagiostoma	Gnomoniaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
342	Gnomoniopsis_sp	Gnomoniopsis	Gnomoniaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
343	Candida_sp	Candida	Saccharomycetales_fam_Incertae_sedis	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
344	Trechisporales_sp	Trechisporales_gen_Incertae_sedis	Trechisporales_fam_Incertae_sedis	Trechisporales	Agaricomycetes	Basidiomycota	Fungi
345	Spizellomycetaceae_sp	Spizellomycetaceae_gen_Incertae_sedis	Spizellomycetaceae	Spizellomycetales	Spizellomycetes	Chytridiomycota	Fungi
346	Mucoromycota_sp	Mucoromycota_gen_Incertae_sedis	Mucoromycota_fam_Incertae_sedis	Mucoromycota_ord_Incertae_sedis	Mucoromycota_cls_Incertae_sedis	Mucoromycota	Fungi
347	Rhizophlyctis_sp	Rhizophlyctis	Rhizophlyctidaceae	Rhizophlyctidales	Rhizophlyctidomycetes	Chytridiomycota	Fungi
348	Rhizophlyctidaceae_sp	Rhizophlyctidaceae_gen_Incertae_sedis	Rhizophlyctidaceae	Rhizophlyctidales	Rhizophlyctidomycetes	Chytridiomycota	Fungi
349	Circinotrichum_sp	Circinotrichum	Xylariaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
350	Bulleraceae_sp	Bulleraceae_gen_Incertae_sedis	Bulleraceae	Tremellales	Tremellomycetes	Basidiomycota	Fungi
351	Hazslinszkyomyces_sp	Hazslinszkyomyces	Coniothyriaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
352	Porpomyces_abiens	Porpomyces	Hydnodontaceae	Trechisporales	Agaricomycetes	Basidiomycota	Fungi
353	Melanconiella_sp	Melanconiella	Melanconiellaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
354	Patellariales_sp	Patellariales_gen_Incertae_sedis	Patellariales_fam_Incertae_sedis	Patellariales	Dothideomycetes	Ascomycota	Fungi
355	Leptogium_sp	Leptogium	Collemataceae	Peltigerales	Lecanoromycetes	Ascomycota	Fungi
356	Hysteriaceae_sp	Hysteriaceae_gen_Incertae_sedis	Hysteriaceae	Hysteriales	Dothideomycetes	Ascomycota	Fungi
357	Dictyonema_sp	Dictyonema	Hygrophoraceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
358	Niebla_homalea	Niebla	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
359	Ramalina_dilacerata	Ramalina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
360	Trichothecium_roseum	Trichothecium	Myrotheciomycetaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
361	Entorrhizomycota_sp	Entorrhizomycota_gen_Incertae_sedis	Entorrhizomycota_fam_Incertae_sedis	Entorrhizomycota_ord_Incertae_sedis	Entorrhizomycota_cls_Incertae_sedis	Entorrhizomycota	Fungi
362	Namibialina_melanothrix	Namibialina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
363	Phaeoacremonium_sp	Phaeoacremonium	Togniniaceae	Togniniales	Sordariomycetes	Ascomycota	Fungi
364	Ramalina_usnea	Ramalina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
365	Ramalina_pluviariae	Ramalina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
366	Ceratocystis_fimbriata	Ceratocystis	Ceratocystidaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
367	Ramalina_crispatula	Ramalina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
368	Ramalina_decipiens	Ramalina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
369	Ramalina_thrausta	Ramalina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
370	Sphaerosoma_sp	Sphaerosoma	Pezizales_fam_Incertae_sedis	Pezizales	Pezizomycetes	Ascomycota	Fungi
371	Rutola_sp	Rutola	Torulaceae	Pleosporales	Dothideomycetes	Ascomycota	Fungi
372	GS14_sp	GS14_gen_Incertae_sedis	GS14_fam_Incertae_sedis	GS14_ord_Incertae_sedis	GS14	Chytridiomycota	Fungi
373	Ramalina_leiodea	Ramalina	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
374	Neomyrmecridium_sp	Neomyrmecridium	Myrmecridiaceae	Myrmecridiales	Sordariomycetes	Ascomycota	Fungi
375	Syncephalastrum_racemosum	Syncephalastrum	Syncephalastraceae	Mucorales	Mucoromycetes	Mucoromycota	Fungi
376	Niebla_cephalota	Niebla	Ramalinaceae	Lecanorales	Lecanoromycetes	Ascomycota	Fungi
377	Craterellus_sp	Craterellus	Cantharellaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
378	Hypoxylon_hypomiltum	Hypoxylon	Hypoxylaceae	Xylariales	Sordariomycetes	Ascomycota	Fungi
379	Archaeosporaceae_sp	Archaeosporaceae_gen_Incertae_sedis	Archaeosporaceae	Archaeosporales	Archaeosporomycetes	Glomeromycota	Fungi
380	Physcia_caesia	Physcia	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
381	Aspergillus_flavus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
382	Trichomonascaceae_sp	Trichomonascaceae_gen_Incertae_sedis	Trichomonascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
383	Spencermartinsiella_sp	Spencermartinsiella	Trichomonascaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
384	Fusarium_equiseti	Fusarium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
385	Rickenella_sp	Rickenella	Rickenellaceae	Hymenochaetales	Agaricomycetes	Basidiomycota	Fungi
386	Telimena_engleri	Telimena	Telimenaceae	Phyllachorales	Sordariomycetes	Ascomycota	Fungi
387	Physcia_tropica	Physcia	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
388	Rinodina_olivaceobrunnea	Rinodina	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
389	Clavicipitaceae_sp	Clavicipitaceae_gen_Incertae_sedis	Clavicipitaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
390	Physcia_magnussonii	Physcia	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
391	Gomphales_sp	Gomphales_gen_Incertae_sedis	Gomphales_fam_Incertae_sedis	Gomphales	Agaricomycetes	Basidiomycota	Fungi
392	Physcia_stellaris	Physcia	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
393	Aspergillus_sp	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes	Ascomycota	Fungi
394	Physcia_adscendens	Physcia	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
395	Physcia_sp	Physcia	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
396	Rinodina_orculata	Rinodina	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
397	Candelaria_concolor	Candelaria	Candelariaceae	Candelariales	Candelariomycetes	Ascomycota	Fungi
398	Microporus_xanthopus	Microporus	Polyporaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
399	Cylindromonium_eugeniicola	Cylindromonium	Nectriaceae	Hypocreales	Sordariomycetes	Ascomycota	Fungi
400	Orbiliales_sp	Orbiliales_gen_Incertae_sedis	Orbiliales_fam_Incertae_sedis	Orbiliales	Orbiliomycetes	Ascomycota	Fungi
401	Flavoplaca_havaasii	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
402	Caloplaca_sp	Caloplaca	Teloschistaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
403	Syncephalis_sp	Syncephalis	Piptocephalidaceae	Zoopagales	Zoopagomycetes	Zoopagomycota	Fungi
404	Coccomyces_dentatus	Coccomyces	Rhytismataceae	Rhytismatales	Leotiomycetes	Ascomycota	Fungi
405	Limnoperdon_sp	Limnoperdon	Limnoperdaceae	Agaricales	Agaricomycetes	Basidiomycota	Fungi
406	Ramularia_sp	Ramularia	Mycosphaerellaceae	Mycosphaerellales	Dothideomycetes	Ascomycota	Fungi
407	Flavoplaca_sp	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes	Ascomycota	Fungi
408	Rinodina_candidogrisea	Rinodina	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
409	Microascaceae_sp	Microascaceae_gen_Incertae_sedis	Microascaceae	Microascales	Sordariomycetes	Ascomycota	Fungi
410	Microbotryales_sp	Microbotryales_gen_Incertae_sedis	Microbotryales_fam_Incertae_sedis	Microbotryales	Microbotryomycetes	Basidiomycota	Fungi
411	Verhulstia_sp	Verhulstia	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
412	Rinodina_sp	Rinodina	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
413	Cyclaneusma_minus	Cyclaneusma	Marthamycetaceae	Marthamycetales	Leotiomycetes	Ascomycota	Fungi
414	Physciaceae_sp	Physciaceae_gen_Incertae_sedis	Physciaceae	Caliciales	Lecanoromycetes	Ascomycota	Fungi
415	Monoblepharidales_sp	Monoblepharidales_gen_Incertae_sedis	Monoblepharidales_fam_Incertae_sedis	Monoblepharidales	Monoblepharidomycetes	Monoblepharomycota	Fungi
416	Kionochaeta_pughii	Kionochaeta	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
417	Kionochaeta_sp	Kionochaeta	Chaetosphaeriaceae	Chaetosphaeriales	Sordariomycetes	Ascomycota	Fungi
418	Diaporthe_sp	Diaporthe	Diaporthaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
419	Cytospora_rhizophorae	Cytospora	Cytosporaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
420	Kazachstania_barnettii	Kazachstania	Saccharomycetaceae	Saccharomycetales	Saccharomycetes	Ascomycota	Fungi
421	Candelaria_fibrosoides	Candelaria	Candelariaceae	Candelariales	Candelariomycetes	Ascomycota	Fungi
422	Candelariella_flava	Candelariella	Candelariaceae	Candelariales	Candelariomycetes	Ascomycota	Fungi
423	Diaporthe_alnea	Diaporthe	Diaporthaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
424	Strangospora_moriformis	Strangospora	Strangosporaceae	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_cls_Incertae_sedis	Ascomycota	Fungi
425	Ciboria_sp	Ciboria	Sclerotiniaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
426	Sistotrema_confluens	Sistotrema	Hydnaceae	Cantharellales	Agaricomycetes	Basidiomycota	Fungi
427	Lactifluus_sp	Lactifluus	Russulaceae	Russulales	Agaricomycetes	Basidiomycota	Fungi
428	Tomentella_sp	Tomentella	Thelephoraceae	Thelephorales	Agaricomycetes	Basidiomycota	Fungi
429	Junghuhnia_subundata	Junghuhnia	Steccherinaceae	Polyporales	Agaricomycetes	Basidiomycota	Fungi
430	Cytospora_atrocirrhata	Cytospora	Cytosporaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
431	Mitrula_aurea	Mitrula	Mitrulaceae	Helotiales	Leotiomycetes	Ascomycota	Fungi
432	Cytospora_sp	Cytospora	Cytosporaceae	Diaporthales	Sordariomycetes	Ascomycota	Fungi
